observation_key,provider_key,product_code,week_ending,trx_count,nrx_count,sales_units,version_no
OBS-7-2-0,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-07-05,35,11,70,1
OBS-7-2-1,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-07-12,28,9,56,1
OBS-7-2-2,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-07-19,29,9,58,1
OBS-7-2-3,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-07-26,31,10,62,1
OBS-7-2-4,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-08-02,19,6,38,1
OBS-7-2-5,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-08-09,19,6,38,1
OBS-7-2-6,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-08-16,23,7,46,1
OBS-7-2-7,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-08-23,1,0,2,1
OBS-7-2-8,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-08-30,22,7,44,1
OBS-7-2-9,IQ_7e009d7f4fe2aa,IQ_d19e228b25b7ab,2026-09-06,2,0,4,1
OBS-7-3-0,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-07-05,23,7,46,1
OBS-7-3-1,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-07-12,24,8,48,1
OBS-7-3-2,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-07-19,19,6,38,1
OBS-7-3-3,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-07-26,22,7,44,1
OBS-7-3-4,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-08-02,24,8,48,1
OBS-7-3-5,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-08-09,20,6,40,1
OBS-7-3-6,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-08-16,17,5,34,1
OBS-7-3-7,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-08-23,29,9,58,1
OBS-7-3-8,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-08-30,36,12,72,1
OBS-7-3-9,IQ_7e009d7f4fe2aa,IQ_48c377d7d5a68d,2026-09-06,3,1,6,1
OBS-7-4-0,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-07-05,16,5,32,1
OBS-7-4-1,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-07-12,36,12,72,1
OBS-7-4-2,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-07-19,25,8,50,1
OBS-7-4-3,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-07-26,28,9,56,1
OBS-7-4-4,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-08-02,21,7,42,1
OBS-7-4-5,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-08-09,35,11,70,1
OBS-7-4-6,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-08-16,28,9,56,1
OBS-7-4-7,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-08-23,14,4,28,1
OBS-7-4-8,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-08-30,8,2,16,1
OBS-7-4-9,IQ_7e009d7f4fe2aa,IQ_3724bf97128d1c,2026-09-06,15,5,30,1
OBS-8-1-0,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-07-05,36,12,72,1
OBS-8-1-1,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-07-12,26,8,52,1
OBS-8-1-2,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-07-19,26,8,52,1
OBS-8-1-3,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-07-26,23,7,46,1
OBS-8-1-4,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-08-02,18,6,36,1
OBS-8-1-5,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-08-09,3,1,6,1
OBS-8-1-6,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-08-16,23,7,46,1
OBS-8-1-7,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-08-23,38,12,76,1
OBS-8-1-8,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-08-30,22,7,44,1
OBS-8-1-9,IQ_0c1c46bc19d342,IQ_cba8d4f6c70cb8,2026-09-06,21,7,42,1
OBS-8-2-0,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-07-05,19,6,38,1
OBS-8-2-1,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-07-12,22,7,44,1
OBS-8-2-2,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-07-19,24,8,48,1
OBS-8-2-3,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-07-26,35,11,70,1
OBS-8-2-4,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-08-02,38,12,76,1
OBS-8-2-5,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-08-09,24,8,48,1
OBS-8-2-6,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-08-16,35,11,70,1
OBS-8-2-7,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-08-23,6,2,12,1
OBS-8-2-8,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-08-30,17,5,34,1
OBS-8-2-9,IQ_0c1c46bc19d342,IQ_d19e228b25b7ab,2026-09-06,18,6,36,1
OBS-8-3-0,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-07-05,20,6,40,1
OBS-8-3-1,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-07-12,13,4,26,1
OBS-8-3-2,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-07-19,17,5,34,1
OBS-8-3-3,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-07-26,30,10,60,1
OBS-8-3-4,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-08-02,26,8,52,1
OBS-8-3-5,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-08-09,34,11,68,1
OBS-8-3-6,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-08-16,19,6,38,1
OBS-8-3-7,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-08-23,21,7,42,1
OBS-8-3-8,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-08-30,30,10,60,1
OBS-8-3-9,IQ_0c1c46bc19d342,IQ_48c377d7d5a68d,2026-09-06,27,9,54,1
OBS-8-4-0,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-07-05,10,3,20,1
OBS-8-4-1,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-07-12,3,1,6,1
OBS-8-4-2,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-07-19,20,6,40,1
OBS-8-4-3,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-07-26,25,8,50,1
OBS-8-4-4,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-08-02,39,13,78,1
OBS-8-4-5,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-08-09,28,9,56,1
OBS-8-4-6,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-08-16,30,10,60,1
OBS-8-4-7,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-08-23,4,1,8,1
OBS-8-4-8,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-08-30,8,2,16,1
OBS-8-4-9,IQ_0c1c46bc19d342,IQ_3724bf97128d1c,2026-09-06,27,9,54,1
OBS-9-1-0,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-07-05,25,8,50,1
OBS-9-1-1,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-07-12,16,5,32,1
OBS-9-1-2,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-07-19,13,4,26,1
OBS-9-1-3,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-07-26,1,0,2,1
OBS-9-1-4,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-08-02,4,1,8,1
OBS-9-1-5,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-08-09,10,3,20,1
OBS-9-1-6,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-08-16,1,0,2,1
OBS-9-1-7,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-08-23,11,3,22,1
OBS-9-1-8,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-08-30,36,12,72,1
OBS-9-1-9,IQ_05605b3c9aa55e,IQ_cba8d4f6c70cb8,2026-09-06,2,0,4,1
OBS-9-2-0,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-07-05,3,1,6,1
OBS-9-2-1,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-07-12,12,4,24,1
OBS-9-2-2,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-07-19,27,9,54,1
OBS-9-2-3,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-07-26,7,2,14,1
OBS-9-2-4,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-08-02,37,12,74,1
OBS-9-2-5,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-08-09,22,7,44,1
OBS-9-2-6,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-08-16,23,7,46,1
OBS-9-2-7,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-08-23,38,12,76,1
OBS-9-2-8,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-08-30,8,2,16,1
OBS-9-2-9,IQ_05605b3c9aa55e,IQ_d19e228b25b7ab,2026-09-06,14,4,28,1
OBS-9-3-0,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-07-05,27,9,54,1
OBS-9-3-1,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-07-12,13,4,26,1
OBS-9-3-2,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-07-19,37,12,74,1
OBS-9-3-3,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-07-26,38,12,76,1
OBS-9-3-4,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-08-02,3,1,6,1
OBS-9-3-5,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-08-09,22,7,44,1
OBS-9-3-6,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-08-16,21,7,42,1
OBS-9-3-7,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-08-23,20,6,40,1
OBS-9-3-8,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-08-30,31,10,62,1
OBS-9-3-9,IQ_05605b3c9aa55e,IQ_48c377d7d5a68d,2026-09-06,8,2,16,1
OBS-9-4-0,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-07-05,33,11,66,1
OBS-9-4-1,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-07-12,8,2,16,1
OBS-9-4-2,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-07-19,16,5,32,1
OBS-9-4-3,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-07-26,8,2,16,1
OBS-9-4-4,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-08-02,28,9,56,1
OBS-9-4-5,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-08-09,1,0,2,1
OBS-9-4-6,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-08-16,32,10,64,1
OBS-9-4-7,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-08-23,29,9,58,1
OBS-9-4-8,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-08-30,12,4,24,1
OBS-9-4-9,IQ_05605b3c9aa55e,IQ_3724bf97128d1c,2026-09-06,14,4,28,1
OBS-10-1-0,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-07-05,26,8,52,1
OBS-10-1-1,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-07-12,24,8,48,1
OBS-10-1-2,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-07-19,4,1,8,1
OBS-10-1-3,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-07-26,39,13,78,1
OBS-10-1-4,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-08-02,9,3,18,1
OBS-10-1-5,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-08-09,8,2,16,1
OBS-10-1-6,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-08-16,23,7,46,1
OBS-10-1-7,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-08-23,18,6,36,1
OBS-10-1-8,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-08-30,14,4,28,1
OBS-10-1-9,IQ_62144644af5434,IQ_cba8d4f6c70cb8,2026-09-06,34,11,68,1
OBS-10-2-0,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-07-05,23,7,46,1
OBS-10-2-1,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-07-12,27,9,54,1
OBS-10-2-2,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-07-19,28,9,56,1
OBS-10-2-3,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-07-26,26,8,52,1
OBS-10-2-4,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-08-02,14,4,28,1
OBS-10-2-5,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-08-09,24,8,48,1
OBS-10-2-6,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-08-16,15,5,30,1
OBS-10-2-7,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-08-23,13,4,26,1
OBS-10-2-8,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-08-30,11,3,22,1
OBS-10-2-9,IQ_62144644af5434,IQ_d19e228b25b7ab,2026-09-06,7,2,14,1
OBS-10-3-0,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-07-05,6,2,12,1
OBS-10-3-1,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-07-12,17,5,34,1
OBS-10-3-2,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-07-19,15,5,30,1
OBS-10-3-3,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-07-26,37,12,74,1
OBS-10-3-4,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-08-02,36,12,72,1
OBS-10-3-5,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-08-09,27,9,54,1
OBS-10-3-6,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-08-16,11,3,22,1
OBS-10-3-7,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-08-23,2,0,4,1
OBS-10-3-8,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-08-30,22,7,44,1
OBS-10-3-9,IQ_62144644af5434,IQ_48c377d7d5a68d,2026-09-06,12,4,24,1
OBS-10-4-0,IQ_62144644af5434,IQ_3724bf97128d1c,2026-07-05,4,1,8,1
OBS-10-4-1,IQ_62144644af5434,IQ_3724bf97128d1c,2026-07-12,4,1,8,1
OBS-10-4-2,IQ_62144644af5434,IQ_3724bf97128d1c,2026-07-19,10,3,20,1
OBS-10-4-3,IQ_62144644af5434,IQ_3724bf97128d1c,2026-07-26,36,12,72,1
OBS-10-4-4,IQ_62144644af5434,IQ_3724bf97128d1c,2026-08-02,5,1,10,1
OBS-10-4-5,IQ_62144644af5434,IQ_3724bf97128d1c,2026-08-09,9,3,18,1
OBS-10-4-6,IQ_62144644af5434,IQ_3724bf97128d1c,2026-08-16,8,2,16,1
OBS-10-4-7,IQ_62144644af5434,IQ_3724bf97128d1c,2026-08-23,12,4,24,1
OBS-10-4-8,IQ_62144644af5434,IQ_3724bf97128d1c,2026-08-30,7,2,14,1
OBS-10-4-9,IQ_62144644af5434,IQ_3724bf97128d1c,2026-09-06,37,12,74,1
OBS-11-1-0,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-07-05,14,4,28,1
OBS-11-1-1,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-07-12,1,0,2,1
OBS-11-1-2,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-07-19,22,7,44,1
OBS-11-1-3,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-07-26,22,7,44,1
OBS-11-1-4,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-08-02,33,11,66,1
OBS-11-1-5,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-08-09,31,10,62,1
OBS-11-1-6,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-08-16,2,0,4,1
OBS-11-1-7,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-08-23,12,4,24,1
OBS-11-1-8,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-08-30,14,4,28,1
OBS-11-1-9,IQ_c17af42164280c,IQ_cba8d4f6c70cb8,2026-09-06,20,6,40,1
OBS-11-2-0,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-07-05,28,9,56,1
OBS-11-2-1,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-07-12,21,7,42,1
OBS-11-2-2,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-07-19,25,8,50,1
OBS-11-2-3,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-07-26,14,4,28,1
OBS-11-2-4,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-08-02,2,0,4,1
OBS-11-2-5,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-08-09,39,13,78,1
OBS-11-2-6,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-08-16,19,6,38,1
OBS-11-2-7,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-08-23,20,6,40,1
OBS-11-2-8,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-08-30,9,3,18,1
OBS-11-2-9,IQ_c17af42164280c,IQ_d19e228b25b7ab,2026-09-06,19,6,38,1
OBS-11-3-0,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-07-05,25,8,50,1
OBS-11-3-1,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-07-12,1,0,2,1
OBS-11-3-2,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-07-19,9,3,18,1
OBS-11-3-3,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-07-26,35,11,70,1
OBS-11-3-4,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-08-02,5,1,10,1
OBS-11-3-5,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-08-09,15,5,30,1
OBS-11-3-6,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-08-16,1,0,2,1
OBS-11-3-7,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-08-23,30,10,60,1
OBS-11-3-8,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-08-30,33,11,66,1
OBS-11-3-9,IQ_c17af42164280c,IQ_48c377d7d5a68d,2026-09-06,15,5,30,1
OBS-11-4-0,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-07-05,25,8,50,1
OBS-11-4-1,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-07-12,21,7,42,1
OBS-11-4-2,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-07-19,31,10,62,1
OBS-11-4-3,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-07-26,9,3,18,1
OBS-11-4-4,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-08-02,10,3,20,1
OBS-11-4-5,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-08-09,31,10,62,1
OBS-11-4-6,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-08-16,5,1,10,1
OBS-11-4-7,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-08-23,9,3,18,1
OBS-11-4-8,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-08-30,1,0,2,1
OBS-11-4-9,IQ_c17af42164280c,IQ_3724bf97128d1c,2026-09-06,26,8,52,1
OBS-12-1-0,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-07-05,35,11,70,1
OBS-12-1-1,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-07-12,1,0,2,1
OBS-12-1-2,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-07-19,30,10,60,1
OBS-12-1-3,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-07-26,9,3,18,1
OBS-12-1-4,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-08-02,6,2,12,1
OBS-12-1-5,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-08-09,2,0,4,1
OBS-12-1-6,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-08-16,28,9,56,1
OBS-12-1-7,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-08-23,10,3,20,1
OBS-12-1-8,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-08-30,22,7,44,1
OBS-12-1-9,IQ_a48ac6570531bf,IQ_cba8d4f6c70cb8,2026-09-06,11,3,22,1
OBS-12-2-0,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-07-05,16,5,32,1
OBS-12-2-1,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-07-12,26,8,52,1
OBS-12-2-2,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-07-19,30,10,60,1
OBS-12-2-3,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-07-26,33,11,66,1
OBS-12-2-4,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-08-02,28,9,56,1
OBS-12-2-5,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-08-09,2,0,4,1
OBS-12-2-6,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-08-16,10,3,20,1
OBS-12-2-7,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-08-23,3,1,6,1
OBS-12-2-8,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-08-30,7,2,14,1
OBS-12-2-9,IQ_a48ac6570531bf,IQ_d19e228b25b7ab,2026-09-06,29,9,58,1
OBS-12-3-0,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-07-05,37,12,74,1
OBS-12-3-1,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-07-12,17,5,34,1
OBS-12-3-2,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-07-19,25,8,50,1
OBS-12-3-3,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-07-26,32,10,64,1
OBS-12-3-4,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-08-02,6,2,12,1
OBS-12-3-5,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-08-09,33,11,66,1
OBS-12-3-6,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-08-16,26,8,52,1
OBS-12-3-7,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-08-23,16,5,32,1
OBS-12-3-8,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-08-30,31,10,62,1
OBS-12-3-9,IQ_a48ac6570531bf,IQ_48c377d7d5a68d,2026-09-06,38,12,76,1
OBS-12-4-0,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-07-05,19,6,38,1
OBS-12-4-1,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-07-12,4,1,8,1
OBS-12-4-2,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-07-19,23,7,46,1
OBS-12-4-3,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-07-26,3,1,6,1
OBS-12-4-4,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-08-02,32,10,64,1
OBS-12-4-5,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-08-09,4,1,8,1
OBS-12-4-6,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-08-16,18,6,36,1
OBS-12-4-7,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-08-23,8,2,16,1
OBS-12-4-8,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-08-30,12,4,24,1
OBS-12-4-9,IQ_a48ac6570531bf,IQ_3724bf97128d1c,2026-09-06,12,4,24,1
OBS-13-1-0,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-07-05,28,9,56,1
OBS-13-1-1,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-07-12,15,5,30,1
OBS-13-1-2,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-07-19,2,0,4,1
OBS-13-1-3,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-07-26,34,11,68,1
OBS-13-1-4,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-08-02,16,5,32,1
OBS-13-1-5,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-08-09,31,10,62,1
OBS-13-1-6,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-08-16,21,7,42,1
OBS-13-1-7,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-08-23,15,5,30,1
OBS-13-1-8,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-08-30,26,8,52,1
OBS-13-1-9,IQ_be89a3a9a5c2a1,IQ_cba8d4f6c70cb8,2026-09-06,16,5,32,1
OBS-13-2-0,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-07-05,24,8,48,1
OBS-13-2-1,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-07-12,34,11,68,1
OBS-13-2-2,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-07-19,31,10,62,1
OBS-13-2-3,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-07-26,4,1,8,1
OBS-13-2-4,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-08-02,9,3,18,1
OBS-13-2-5,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-08-09,10,3,20,1
OBS-13-2-6,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-08-16,12,4,24,1
OBS-13-2-7,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-08-23,26,8,52,1
OBS-13-2-8,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-08-30,22,7,44,1
OBS-13-2-9,IQ_be89a3a9a5c2a1,IQ_d19e228b25b7ab,2026-09-06,24,8,48,1
OBS-13-3-0,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-07-05,35,11,70,1
OBS-13-3-1,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-07-12,39,13,78,1
OBS-13-3-2,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-07-19,22,7,44,1
OBS-13-3-3,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-07-26,39,13,78,1
OBS-13-3-4,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-08-02,2,0,4,1
OBS-13-3-5,IQ_be89a3a9a5c2a1,IQ_48c377d7d5a68d,2026-08-09,33,11,66,1
