observation_id,version_no,hcp_id,product_id,week_ending,trx_count,nrx_count,sales_units
OBS-9-2-1,1,HCP-000009,PRODUCT-000002,2026-07-12,12,4,24
OBS-9-2-2,1,HCP-000009,PRODUCT-000002,2026-07-19,27,9,54
OBS-9-2-3,1,HCP-000009,PRODUCT-000002,2026-07-26,7,2,14
OBS-9-2-4,1,HCP-000009,PRODUCT-000002,2026-08-02,37,12,74
OBS-9-2-5,1,HCP-000009,PRODUCT-000002,2026-08-09,22,7,44
OBS-9-2-6,1,HCP-000009,PRODUCT-000002,2026-08-16,23,7,46
OBS-9-2-7,1,HCP-000009,PRODUCT-000002,2026-08-23,38,12,76
OBS-9-2-8,1,HCP-000009,PRODUCT-000002,2026-08-30,8,2,16
OBS-9-2-9,1,HCP-000009,PRODUCT-000002,2026-09-06,14,4,28
OBS-9-3-0,1,HCP-000009,PRODUCT-000003,2026-07-05,27,9,54
OBS-9-3-1,1,HCP-000009,PRODUCT-000003,2026-07-12,13,4,26
OBS-9-3-2,1,HCP-000009,PRODUCT-000003,2026-07-19,37,12,74
OBS-9-3-3,1,HCP-000009,PRODUCT-000003,2026-07-26,38,12,76
OBS-9-3-4,1,HCP-000009,PRODUCT-000003,2026-08-02,3,1,6
OBS-9-3-5,1,HCP-000009,PRODUCT-000003,2026-08-09,22,7,44
OBS-9-3-6,1,HCP-000009,PRODUCT-000003,2026-08-16,21,7,42
OBS-9-3-7,1,HCP-000009,PRODUCT-000003,2026-08-23,20,6,40
OBS-9-3-8,1,HCP-000009,PRODUCT-000003,2026-08-30,31,10,62
OBS-9-3-9,1,HCP-000009,PRODUCT-000003,2026-09-06,8,2,16
OBS-9-4-0,1,HCP-000009,PRODUCT-000004,2026-07-05,33,11,66
OBS-9-4-1,1,HCP-000009,PRODUCT-000004,2026-07-12,8,2,16
OBS-9-4-2,1,HCP-000009,PRODUCT-000004,2026-07-19,16,5,32
OBS-9-4-3,1,HCP-000009,PRODUCT-000004,2026-07-26,8,2,16
OBS-9-4-4,1,HCP-000009,PRODUCT-000004,2026-08-02,28,9,56
OBS-9-4-5,1,HCP-000009,PRODUCT-000004,2026-08-09,1,0,2
OBS-9-4-6,1,HCP-000009,PRODUCT-000004,2026-08-16,32,10,64
OBS-9-4-7,1,HCP-000009,PRODUCT-000004,2026-08-23,29,9,58
OBS-9-4-8,1,HCP-000009,PRODUCT-000004,2026-08-30,12,4,24
OBS-9-4-9,1,HCP-000009,PRODUCT-000004,2026-09-06,14,4,28
OBS-10-1-0,1,HCP-000010,PRODUCT-000001,2026-07-05,26,8,52
OBS-10-1-1,1,HCP-000010,PRODUCT-000001,2026-07-12,24,8,48
OBS-10-1-2,1,HCP-000010,PRODUCT-000001,2026-07-19,4,1,8
OBS-10-1-3,1,HCP-000010,PRODUCT-000001,2026-07-26,39,13,78
OBS-10-1-4,1,HCP-000010,PRODUCT-000001,2026-08-02,9,3,18
OBS-10-1-5,1,HCP-000010,PRODUCT-000001,2026-08-09,8,2,16
OBS-10-1-6,1,HCP-000010,PRODUCT-000001,2026-08-16,23,7,46
OBS-10-1-7,1,HCP-000010,PRODUCT-000001,2026-08-23,18,6,36
OBS-10-1-8,1,HCP-000010,PRODUCT-000001,2026-08-30,14,4,28
OBS-10-1-9,1,HCP-000010,PRODUCT-000001,2026-09-06,34,11,68
OBS-10-2-0,1,HCP-000010,PRODUCT-000002,2026-07-05,23,7,46
OBS-10-2-1,1,HCP-000010,PRODUCT-000002,2026-07-12,27,9,54
OBS-10-2-2,1,HCP-000010,PRODUCT-000002,2026-07-19,28,9,56
OBS-10-2-3,1,HCP-000010,PRODUCT-000002,2026-07-26,26,8,52
OBS-10-2-4,1,HCP-000010,PRODUCT-000002,2026-08-02,14,4,28
OBS-10-2-5,1,HCP-000010,PRODUCT-000002,2026-08-09,24,8,48
OBS-10-2-6,1,HCP-000010,PRODUCT-000002,2026-08-16,15,5,30
OBS-10-2-7,1,HCP-000010,PRODUCT-000002,2026-08-23,13,4,26
OBS-10-2-8,1,HCP-000010,PRODUCT-000002,2026-08-30,11,3,22
OBS-10-2-9,1,HCP-000010,PRODUCT-000002,2026-09-06,7,2,14
OBS-10-3-0,1,HCP-000010,PRODUCT-000003,2026-07-05,6,2,12
OBS-10-3-1,1,HCP-000010,PRODUCT-000003,2026-07-12,17,5,34
OBS-10-3-2,1,HCP-000010,PRODUCT-000003,2026-07-19,15,5,30
OBS-10-3-3,1,HCP-000010,PRODUCT-000003,2026-07-26,37,12,74
OBS-10-3-4,1,HCP-000010,PRODUCT-000003,2026-08-02,36,12,72
OBS-10-3-5,1,HCP-000010,PRODUCT-000003,2026-08-09,27,9,54
OBS-10-3-6,1,HCP-000010,PRODUCT-000003,2026-08-16,11,3,22
OBS-10-3-7,1,HCP-000010,PRODUCT-000003,2026-08-23,2,0,4
OBS-10-3-8,1,HCP-000010,PRODUCT-000003,2026-08-30,22,7,44
OBS-10-3-9,1,HCP-000010,PRODUCT-000003,2026-09-06,12,4,24
OBS-10-4-0,1,HCP-000010,PRODUCT-000004,2026-07-05,4,1,8
OBS-10-4-1,1,HCP-000010,PRODUCT-000004,2026-07-12,4,1,8
OBS-10-4-2,1,HCP-000010,PRODUCT-000004,2026-07-19,10,3,20
OBS-10-4-3,1,HCP-000010,PRODUCT-000004,2026-07-26,36,12,72
OBS-10-4-4,1,HCP-000010,PRODUCT-000004,2026-08-02,5,1,10
OBS-10-4-5,1,HCP-000010,PRODUCT-000004,2026-08-09,9,3,18
OBS-10-4-6,1,HCP-000010,PRODUCT-000004,2026-08-16,8,2,16
OBS-10-4-7,1,HCP-000010,PRODUCT-000004,2026-08-23,12,4,24
OBS-10-4-8,1,HCP-000010,PRODUCT-000004,2026-08-30,7,2,14
OBS-10-4-9,1,HCP-000010,PRODUCT-000004,2026-09-06,37,12,74
OBS-11-1-0,1,HCP-000011,PRODUCT-000001,2026-07-05,14,4,28
OBS-11-1-1,1,HCP-000011,PRODUCT-000001,2026-07-12,1,0,2
OBS-11-1-2,1,HCP-000011,PRODUCT-000001,2026-07-19,22,7,44
OBS-11-1-3,1,HCP-000011,PRODUCT-000001,2026-07-26,22,7,44
OBS-11-1-4,1,HCP-000011,PRODUCT-000001,2026-08-02,33,11,66
OBS-11-1-5,1,HCP-000011,PRODUCT-000001,2026-08-09,31,10,62
OBS-11-1-6,1,HCP-000011,PRODUCT-000001,2026-08-16,2,0,4
OBS-11-1-7,1,HCP-000011,PRODUCT-000001,2026-08-23,12,4,24
OBS-11-1-8,1,HCP-000011,PRODUCT-000001,2026-08-30,14,4,28
OBS-11-1-9,1,HCP-000011,PRODUCT-000001,2026-09-06,20,6,40
OBS-11-2-0,1,HCP-000011,PRODUCT-000002,2026-07-05,28,9,56
OBS-11-2-1,1,HCP-000011,PRODUCT-000002,2026-07-12,21,7,42
OBS-11-2-2,1,HCP-000011,PRODUCT-000002,2026-07-19,25,8,50
OBS-11-2-3,1,HCP-000011,PRODUCT-000002,2026-07-26,14,4,28
OBS-11-2-4,1,HCP-000011,PRODUCT-000002,2026-08-02,2,0,4
OBS-11-2-5,1,HCP-000011,PRODUCT-000002,2026-08-09,39,13,78
OBS-11-2-6,1,HCP-000011,PRODUCT-000002,2026-08-16,19,6,38
OBS-11-2-7,1,HCP-000011,PRODUCT-000002,2026-08-23,20,6,40
OBS-11-2-8,1,HCP-000011,PRODUCT-000002,2026-08-30,9,3,18
OBS-11-2-9,1,HCP-000011,PRODUCT-000002,2026-09-06,19,6,38
OBS-11-3-0,1,HCP-000011,PRODUCT-000003,2026-07-05,25,8,50
OBS-11-3-1,1,HCP-000011,PRODUCT-000003,2026-07-12,1,0,2
OBS-11-3-2,1,HCP-000011,PRODUCT-000003,2026-07-19,9,3,18
OBS-11-3-3,1,HCP-000011,PRODUCT-000003,2026-07-26,35,11,70
OBS-11-3-4,1,HCP-000011,PRODUCT-000003,2026-08-02,5,1,10
OBS-11-3-5,1,HCP-000011,PRODUCT-000003,2026-08-09,15,5,30
OBS-11-3-6,1,HCP-000011,PRODUCT-000003,2026-08-16,1,0,2
OBS-11-3-7,1,HCP-000011,PRODUCT-000003,2026-08-23,30,10,60
OBS-11-3-8,1,HCP-000011,PRODUCT-000003,2026-08-30,33,11,66
OBS-11-3-9,1,HCP-000011,PRODUCT-000003,2026-09-06,15,5,30
OBS-11-4-0,1,HCP-000011,PRODUCT-000004,2026-07-05,25,8,50
OBS-11-4-1,1,HCP-000011,PRODUCT-000004,2026-07-12,21,7,42
OBS-11-4-2,1,HCP-000011,PRODUCT-000004,2026-07-19,31,10,62
OBS-11-4-3,1,HCP-000011,PRODUCT-000004,2026-07-26,9,3,18
OBS-11-4-4,1,HCP-000011,PRODUCT-000004,2026-08-02,10,3,20
OBS-11-4-5,1,HCP-000011,PRODUCT-000004,2026-08-09,31,10,62
OBS-11-4-6,1,HCP-000011,PRODUCT-000004,2026-08-16,5,1,10
OBS-11-4-7,1,HCP-000011,PRODUCT-000004,2026-08-23,9,3,18
OBS-11-4-8,1,HCP-000011,PRODUCT-000004,2026-08-30,1,0,2
OBS-11-4-9,1,HCP-000011,PRODUCT-000004,2026-09-06,26,8,52
OBS-12-1-0,1,HCP-000012,PRODUCT-000001,2026-07-05,35,11,70
OBS-12-1-1,1,HCP-000012,PRODUCT-000001,2026-07-12,1,0,2
OBS-12-1-2,1,HCP-000012,PRODUCT-000001,2026-07-19,30,10,60
OBS-12-1-3,1,HCP-000012,PRODUCT-000001,2026-07-26,9,3,18
OBS-12-1-4,1,HCP-000012,PRODUCT-000001,2026-08-02,6,2,12
OBS-12-1-5,1,HCP-000012,PRODUCT-000001,2026-08-09,2,0,4
OBS-12-1-6,1,HCP-000012,PRODUCT-000001,2026-08-16,28,9,56
OBS-12-1-7,1,HCP-000012,PRODUCT-000001,2026-08-23,10,3,20
OBS-12-1-8,1,HCP-000012,PRODUCT-000001,2026-08-30,22,7,44
OBS-12-1-9,1,HCP-000012,PRODUCT-000001,2026-09-06,11,3,22
OBS-12-2-0,1,HCP-000012,PRODUCT-000002,2026-07-05,16,5,32
OBS-12-2-1,1,HCP-000012,PRODUCT-000002,2026-07-12,26,8,52
OBS-12-2-2,1,HCP-000012,PRODUCT-000002,2026-07-19,30,10,60
OBS-12-2-3,1,HCP-000012,PRODUCT-000002,2026-07-26,33,11,66
OBS-12-2-4,1,HCP-000012,PRODUCT-000002,2026-08-02,28,9,56
OBS-12-2-5,1,HCP-000012,PRODUCT-000002,2026-08-09,2,0,4
OBS-12-2-6,1,HCP-000012,PRODUCT-000002,2026-08-16,10,3,20
OBS-12-2-7,1,HCP-000012,PRODUCT-000002,2026-08-23,3,1,6
OBS-12-2-8,1,HCP-000012,PRODUCT-000002,2026-08-30,7,2,14
OBS-12-2-9,1,HCP-000012,PRODUCT-000002,2026-09-06,29,9,58
OBS-12-3-0,1,HCP-000012,PRODUCT-000003,2026-07-05,37,12,74
OBS-12-3-1,1,HCP-000012,PRODUCT-000003,2026-07-12,17,5,34
OBS-12-3-2,1,HCP-000012,PRODUCT-000003,2026-07-19,25,8,50
OBS-12-3-3,1,HCP-000012,PRODUCT-000003,2026-07-26,32,10,64
OBS-12-3-4,1,HCP-000012,PRODUCT-000003,2026-08-02,6,2,12
OBS-12-3-5,1,HCP-000012,PRODUCT-000003,2026-08-09,33,11,66
OBS-12-3-6,1,HCP-000012,PRODUCT-000003,2026-08-16,26,8,52
OBS-12-3-7,1,HCP-000012,PRODUCT-000003,2026-08-23,16,5,32
OBS-12-3-8,1,HCP-000012,PRODUCT-000003,2026-08-30,31,10,62
OBS-12-3-9,1,HCP-000012,PRODUCT-000003,2026-09-06,38,12,76
OBS-12-4-0,1,HCP-000012,PRODUCT-000004,2026-07-05,19,6,38
OBS-12-4-1,1,HCP-000012,PRODUCT-000004,2026-07-12,4,1,8
OBS-12-4-2,1,HCP-000012,PRODUCT-000004,2026-07-19,23,7,46
OBS-12-4-3,1,HCP-000012,PRODUCT-000004,2026-07-26,3,1,6
OBS-12-4-4,1,HCP-000012,PRODUCT-000004,2026-08-02,32,10,64
OBS-12-4-5,1,HCP-000012,PRODUCT-000004,2026-08-09,4,1,8
OBS-12-4-6,1,HCP-000012,PRODUCT-000004,2026-08-16,18,6,36
OBS-12-4-7,1,HCP-000012,PRODUCT-000004,2026-08-23,8,2,16
OBS-12-4-8,1,HCP-000012,PRODUCT-000004,2026-08-30,12,4,24
OBS-12-4-9,1,HCP-000012,PRODUCT-000004,2026-09-06,12,4,24
OBS-13-1-0,1,HCP-000013,PRODUCT-000001,2026-07-05,28,9,56
OBS-13-1-1,1,HCP-000013,PRODUCT-000001,2026-07-12,15,5,30
OBS-13-1-2,1,HCP-000013,PRODUCT-000001,2026-07-19,2,0,4
OBS-13-1-3,1,HCP-000013,PRODUCT-000001,2026-07-26,34,11,68
OBS-13-1-4,1,HCP-000013,PRODUCT-000001,2026-08-02,16,5,32
OBS-13-1-5,1,HCP-000013,PRODUCT-000001,2026-08-09,31,10,62
OBS-13-1-6,1,HCP-000013,PRODUCT-000001,2026-08-16,21,7,42
OBS-13-1-7,1,HCP-000013,PRODUCT-000001,2026-08-23,15,5,30
OBS-13-1-8,1,HCP-000013,PRODUCT-000001,2026-08-30,26,8,52
OBS-13-1-9,1,HCP-000013,PRODUCT-000001,2026-09-06,16,5,32
OBS-13-2-0,1,HCP-000013,PRODUCT-000002,2026-07-05,24,8,48
OBS-13-2-1,1,HCP-000013,PRODUCT-000002,2026-07-12,34,11,68
OBS-13-2-2,1,HCP-000013,PRODUCT-000002,2026-07-19,31,10,62
OBS-13-2-3,1,HCP-000013,PRODUCT-000002,2026-07-26,4,1,8
OBS-13-2-4,1,HCP-000013,PRODUCT-000002,2026-08-02,9,3,18
OBS-13-2-5,1,HCP-000013,PRODUCT-000002,2026-08-09,10,3,20
OBS-13-2-6,1,HCP-000013,PRODUCT-000002,2026-08-16,12,4,24
OBS-13-2-7,1,HCP-000013,PRODUCT-000002,2026-08-23,26,8,52
OBS-13-2-8,1,HCP-000013,PRODUCT-000002,2026-08-30,22,7,44
OBS-13-2-9,1,HCP-000013,PRODUCT-000002,2026-09-06,24,8,48
OBS-13-3-0,1,HCP-000013,PRODUCT-000003,2026-07-05,35,11,70
OBS-13-3-1,1,HCP-000013,PRODUCT-000003,2026-07-12,39,13,78
OBS-13-3-2,1,HCP-000013,PRODUCT-000003,2026-07-19,22,7,44
OBS-13-3-3,1,HCP-000013,PRODUCT-000003,2026-07-26,39,13,78
OBS-13-3-4,1,HCP-000013,PRODUCT-000003,2026-08-02,2,0,4
OBS-13-3-5,1,HCP-000013,PRODUCT-000003,2026-08-09,33,11,66
OBS-13-3-6,1,HCP-000013,PRODUCT-000003,2026-08-16,23,7,46
OBS-13-3-7,1,HCP-000013,PRODUCT-000003,2026-08-23,9,3,18
OBS-13-3-8,1,HCP-000013,PRODUCT-000003,2026-08-30,7,2,14
OBS-13-3-9,1,HCP-000013,PRODUCT-000003,2026-09-06,22,7,44
OBS-13-4-0,1,HCP-000013,PRODUCT-000004,2026-07-05,34,11,68
OBS-13-4-1,1,HCP-000013,PRODUCT-000004,2026-07-12,34,11,68
OBS-13-4-2,1,HCP-000013,PRODUCT-000004,2026-07-19,37,12,74
OBS-13-4-3,1,HCP-000013,PRODUCT-000004,2026-07-26,30,10,60
OBS-13-4-4,1,HCP-000013,PRODUCT-000004,2026-08-02,37,12,74
OBS-13-4-5,1,HCP-000013,PRODUCT-000004,2026-08-09,17,5,34
OBS-13-4-6,1,HCP-000013,PRODUCT-000004,2026-08-16,2,0,4
OBS-13-4-7,1,HCP-000013,PRODUCT-000004,2026-08-23,5,1,10
OBS-13-4-8,1,HCP-000013,PRODUCT-000004,2026-08-30,10,3,20
OBS-13-4-9,1,HCP-000013,PRODUCT-000004,2026-09-06,5,1,10
OBS-14-1-0,1,HCP-000014,PRODUCT-000001,2026-07-05,32,10,64
OBS-14-1-1,1,HCP-000014,PRODUCT-000001,2026-07-12,35,11,70
OBS-14-1-2,1,HCP-000014,PRODUCT-000001,2026-07-19,18,6,36
OBS-14-1-3,1,HCP-000014,PRODUCT-000001,2026-07-26,37,12,74
OBS-14-1-4,1,HCP-000014,PRODUCT-000001,2026-08-02,12,4,24
OBS-14-1-5,1,HCP-000014,PRODUCT-000001,2026-08-09,5,1,10
OBS-14-1-6,1,HCP-000014,PRODUCT-000001,2026-08-16,16,5,32
OBS-14-1-7,1,HCP-000014,PRODUCT-000001,2026-08-23,36,12,72
OBS-14-1-8,1,HCP-000014,PRODUCT-000001,2026-08-30,25,8,50
OBS-14-1-9,1,HCP-000014,PRODUCT-000001,2026-09-06,21,7,42
OBS-14-2-0,1,HCP-000014,PRODUCT-000002,2026-07-05,27,9,54
OBS-14-2-1,1,HCP-000014,PRODUCT-000002,2026-07-12,38,12,76
OBS-14-2-2,1,HCP-000014,PRODUCT-000002,2026-07-19,26,8,52
OBS-14-2-3,1,HCP-000014,PRODUCT-000002,2026-07-26,23,7,46
OBS-14-2-4,1,HCP-000014,PRODUCT-000002,2026-08-02,6,2,12
OBS-14-2-5,1,HCP-000014,PRODUCT-000002,2026-08-09,7,2,14
OBS-14-2-6,1,HCP-000014,PRODUCT-000002,2026-08-16,25,8,50
OBS-14-2-7,1,HCP-000014,PRODUCT-000002,2026-08-23,25,8,50
OBS-14-2-8,1,HCP-000014,PRODUCT-000002,2026-08-30,18,6,36
OBS-14-2-9,1,HCP-000014,PRODUCT-000002,2026-09-06,9,3,18
OBS-14-3-0,1,HCP-000014,PRODUCT-000003,2026-07-05,39,13,78
OBS-14-3-1,1,HCP-000014,PRODUCT-000003,2026-07-12,28,9,56
OBS-14-3-2,1,HCP-000014,PRODUCT-000003,2026-07-19,31,10,62
OBS-14-3-3,1,HCP-000014,PRODUCT-000003,2026-07-26,17,5,34
OBS-14-3-4,1,HCP-000014,PRODUCT-000003,2026-08-02,8,2,16
OBS-14-3-5,1,HCP-000014,PRODUCT-000003,2026-08-09,33,11,66
OBS-14-3-6,1,HCP-000014,PRODUCT-000003,2026-08-16,36,12,72
OBS-14-3-7,1,HCP-000014,PRODUCT-000003,2026-08-23,9,3,18
OBS-14-3-8,1,HCP-000014,PRODUCT-000003,2026-08-30,38,12,76
OBS-14-3-9,1,HCP-000014,PRODUCT-000003,2026-09-06,34,11,68
OBS-14-4-0,1,HCP-000014,PRODUCT-000004,2026-07-05,23,7,46
OBS-14-4-1,1,HCP-000014,PRODUCT-000004,2026-07-12,34,11,68
OBS-14-4-2,1,HCP-000014,PRODUCT-000004,2026-07-19,15,5,30
OBS-14-4-3,1,HCP-000014,PRODUCT-000004,2026-07-26,12,4,24
OBS-14-4-4,1,HCP-000014,PRODUCT-000004,2026-08-02,11,3,22
OBS-14-4-5,1,HCP-000014,PRODUCT-000004,2026-08-09,33,11,66
OBS-14-4-6,1,HCP-000014,PRODUCT-000004,2026-08-16,1,0,2
OBS-14-4-7,1,HCP-000014,PRODUCT-000004,2026-08-23,35,11,70
OBS-14-4-8,1,HCP-000014,PRODUCT-000004,2026-08-30,22,7,44
OBS-14-4-9,1,HCP-000014,PRODUCT-000004,2026-09-06,39,13,78
OBS-15-1-0,1,HCP-000015,PRODUCT-000001,2026-07-05,39,13,78
OBS-15-1-1,1,HCP-000015,PRODUCT-000001,2026-07-12,36,12,72
OBS-15-1-2,1,HCP-000015,PRODUCT-000001,2026-07-19,34,11,68
OBS-15-1-3,1,HCP-000015,PRODUCT-000001,2026-07-26,35,11,70
OBS-15-1-4,1,HCP-000015,PRODUCT-000001,2026-08-02,7,2,14
OBS-15-1-5,1,HCP-000015,PRODUCT-000001,2026-08-09,22,7,44
OBS-15-1-6,1,HCP-000015,PRODUCT-000001,2026-08-16,4,1,8
OBS-15-1-7,1,HCP-000015,PRODUCT-000001,2026-08-23,28,9,56
OBS-15-1-8,1,HCP-000015,PRODUCT-000001,2026-08-30,33,11,66
OBS-15-1-9,1,HCP-000015,PRODUCT-000001,2026-09-06,33,11,66
OBS-15-2-0,1,HCP-000015,PRODUCT-000002,2026-07-05,35,11,70
OBS-15-2-1,1,HCP-000015,PRODUCT-000002,2026-07-12,23,7,46
OBS-15-2-2,1,HCP-000015,PRODUCT-000002,2026-07-19,2,0,4
OBS-15-2-3,1,HCP-000015,PRODUCT-000002,2026-07-26,30,10,60
OBS-15-2-4,1,HCP-000015,PRODUCT-000002,2026-08-02,29,9,58
OBS-15-2-5,1,HCP-000015,PRODUCT-000002,2026-08-09,30,10,60
OBS-15-2-6,1,HCP-000015,PRODUCT-000002,2026-08-16,21,7,42
OBS-15-2-7,1,HCP-000015,PRODUCT-000002,2026-08-23,6,2,12
OBS-15-2-8,1,HCP-000015,PRODUCT-000002,2026-08-30,14,4,28
OBS-15-2-9,1,HCP-000015,PRODUCT-000002,2026-09-06,13,4,26
OBS-15-3-0,1,HCP-000015,PRODUCT-000003,2026-07-05,6,2,12
OBS-15-3-1,1,HCP-000015,PRODUCT-000003,2026-07-12,36,12,72
OBS-15-3-2,1,HCP-000015,PRODUCT-000003,2026-07-19,36,12,72
OBS-15-3-3,1,HCP-000015,PRODUCT-000003,2026-07-26,9,3,18
OBS-15-3-4,1,HCP-000015,PRODUCT-000003,2026-08-02,37,12,74
OBS-15-3-5,1,HCP-000015,PRODUCT-000003,2026-08-09,33,11,66
OBS-15-3-6,1,HCP-000015,PRODUCT-000003,2026-08-16,37,12,74
OBS-15-3-7,1,HCP-000015,PRODUCT-000003,2026-08-23,32,10,64
OBS-15-3-8,1,HCP-000015,PRODUCT-000003,2026-08-30,34,11,68
OBS-15-3-9,1,HCP-000015,PRODUCT-000003,2026-09-06,32,10,64
OBS-15-4-0,1,HCP-000015,PRODUCT-000004,2026-07-05,25,8,50
OBS-15-4-1,1,HCP-000015,PRODUCT-000004,2026-07-12,16,5,32
OBS-15-4-2,1,HCP-000015,PRODUCT-000004,2026-07-19,12,4,24
OBS-15-4-3,1,HCP-000015,PRODUCT-000004,2026-07-26,20,6,40
OBS-15-4-4,1,HCP-000015,PRODUCT-000004,2026-08-02,16,5,32
OBS-15-4-5,1,HCP-000015,PRODUCT-000004,2026-08-09,25,8,50
OBS-15-4-6,1,HCP-000015,PRODUCT-000004,2026-08-16,3,1,6
OBS-15-4-7,1,HCP-000015,PRODUCT-000004,2026-08-23,34,11,68
OBS-15-4-8,1,HCP-000015,PRODUCT-000004,2026-08-30,16,5,32
OBS-15-4-9,1,HCP-000015,PRODUCT-000004,2026-09-06,1,0,2
OBS-16-1-0,1,HCP-000016,PRODUCT-000001,2026-07-05,34,11,68
OBS-16-1-1,1,HCP-000016,PRODUCT-000001,2026-07-12,11,3,22
OBS-16-1-2,1,HCP-000016,PRODUCT-000001,2026-07-19,31,10,62
OBS-16-1-3,1,HCP-000016,PRODUCT-000001,2026-07-26,39,13,78
OBS-16-1-4,1,HCP-000016,PRODUCT-000001,2026-08-02,18,6,36
OBS-16-1-5,1,HCP-000016,PRODUCT-000001,2026-08-09,18,6,36
OBS-16-1-6,1,HCP-000016,PRODUCT-000001,2026-08-16,14,4,28
OBS-16-1-7,1,HCP-000016,PRODUCT-000001,2026-08-23,25,8,50
OBS-16-1-8,1,HCP-000016,PRODUCT-000001,2026-08-30,19,6,38
OBS-16-1-9,1,HCP-000016,PRODUCT-000001,2026-09-06,27,9,54
OBS-16-2-0,1,HCP-000016,PRODUCT-000002,2026-07-05,20,6,40
OBS-16-2-1,1,HCP-000016,PRODUCT-000002,2026-07-12,36,12,72
OBS-16-2-2,1,HCP-000016,PRODUCT-000002,2026-07-19,37,12,74
OBS-16-2-3,1,HCP-000016,PRODUCT-000002,2026-07-26,18,6,36
OBS-16-2-4,1,HCP-000016,PRODUCT-000002,2026-08-02,9,3,18
OBS-16-2-5,1,HCP-000016,PRODUCT-000002,2026-08-09,12,4,24
OBS-16-2-6,1,HCP-000016,PRODUCT-000002,2026-08-16,2,0,4
OBS-16-2-7,1,HCP-000016,PRODUCT-000002,2026-08-23,36,12,72
OBS-16-2-8,1,HCP-000016,PRODUCT-000002,2026-08-30,31,10,62
OBS-16-2-9,1,HCP-000016,PRODUCT-000002,2026-09-06,30,10,60
OBS-16-3-0,1,HCP-000016,PRODUCT-000003,2026-07-05,3,1,6
OBS-16-3-1,1,HCP-000016,PRODUCT-000003,2026-07-12,25,8,50
OBS-16-3-2,1,HCP-000016,PRODUCT-000003,2026-07-19,22,7,44
OBS-16-3-3,1,HCP-000016,PRODUCT-000003,2026-07-26,2,0,4
OBS-16-3-4,1,HCP-000016,PRODUCT-000003,2026-08-02,11,3,22
OBS-16-3-5,1,HCP-000016,PRODUCT-000003,2026-08-09,21,7,42
OBS-16-3-6,1,HCP-000016,PRODUCT-000003,2026-08-16,10,3,20
OBS-16-3-7,1,HCP-000016,PRODUCT-000003,2026-08-23,6,2,12
OBS-16-3-8,1,HCP-000016,PRODUCT-000003,2026-08-30,3,1,6
OBS-16-3-9,1,HCP-000016,PRODUCT-000003,2026-09-06,35,11,70
OBS-16-4-0,1,HCP-000016,PRODUCT-000004,2026-07-05,27,9,54
OBS-16-4-1,1,HCP-000016,PRODUCT-000004,2026-07-12,3,1,6
OBS-16-4-2,1,HCP-000016,PRODUCT-000004,2026-07-19,27,9,54
OBS-16-4-3,1,HCP-000016,PRODUCT-000004,2026-07-26,25,8,50
OBS-16-4-4,1,HCP-000016,PRODUCT-000004,2026-08-02,22,7,44
OBS-16-4-5,1,HCP-000016,PRODUCT-000004,2026-08-09,33,11,66
OBS-16-4-6,1,HCP-000016,PRODUCT-000004,2026-08-16,16,5,32
OBS-16-4-7,1,HCP-000016,PRODUCT-000004,2026-08-23,28,9,56
OBS-16-4-8,1,HCP-000016,PRODUCT-000004,2026-08-30,21,7,42
OBS-16-4-9,1,HCP-000016,PRODUCT-000004,2026-09-06,12,4,24
OBS-17-1-0,1,HCP-000017,PRODUCT-000001,2026-07-05,7,2,14
OBS-17-1-1,1,HCP-000017,PRODUCT-000001,2026-07-12,1,0,2
OBS-17-1-2,1,HCP-000017,PRODUCT-000001,2026-07-19,6,2,12
OBS-17-1-3,1,HCP-000017,PRODUCT-000001,2026-07-26,38,12,76
OBS-17-1-4,1,HCP-000017,PRODUCT-000001,2026-08-02,12,4,24
OBS-17-1-5,1,HCP-000017,PRODUCT-000001,2026-08-09,28,9,56
OBS-17-1-6,1,HCP-000017,PRODUCT-000001,2026-08-16,11,3,22
OBS-17-1-7,1,HCP-000017,PRODUCT-000001,2026-08-23,22,7,44
OBS-17-1-8,1,HCP-000017,PRODUCT-000001,2026-08-30,35,11,70
OBS-17-1-9,1,HCP-000017,PRODUCT-000001,2026-09-06,7,2,14
OBS-17-2-0,1,HCP-000017,PRODUCT-000002,2026-07-05,25,8,50
OBS-17-2-1,1,HCP-000017,PRODUCT-000002,2026-07-12,9,3,18
OBS-17-2-2,1,HCP-000017,PRODUCT-000002,2026-07-19,25,8,50
OBS-17-2-3,1,HCP-000017,PRODUCT-000002,2026-07-26,34,11,68
OBS-17-2-4,1,HCP-000017,PRODUCT-000002,2026-08-02,24,8,48
OBS-17-2-5,1,HCP-000017,PRODUCT-000002,2026-08-09,15,5,30
OBS-17-2-6,1,HCP-000017,PRODUCT-000002,2026-08-16,25,8,50
OBS-17-2-7,1,HCP-000017,PRODUCT-000002,2026-08-23,6,2,12
OBS-17-2-8,1,HCP-000017,PRODUCT-000002,2026-08-30,37,12,74
OBS-17-2-9,1,HCP-000017,PRODUCT-000002,2026-09-06,33,11,66
OBS-17-3-0,1,HCP-000017,PRODUCT-000003,2026-07-05,16,5,32
OBS-17-3-1,1,HCP-000017,PRODUCT-000003,2026-07-12,13,4,26
OBS-17-3-2,1,HCP-000017,PRODUCT-000003,2026-07-19,36,12,72
